id_client,nom,type_client,ville,region,telephone,email,date_creation,segment,conditions_paiement,plafond_credit
220,SARL D,Entreprise,Ouagadougou,Centre,+226 72 12 36 93 68,contact220@outlook.fr,2025-09-26,Argent,Comptant,5000000
221,Societe D,Professionnel,Ouagadougou,Centre,+226 73 13 85 21 59,,2025-10-07,Standard,60 j,1500000
222,Menage 00222,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 50 47 41 60,,2025-07-05,Standard,Comptant,250000
223,Menage 00223,Particulier,Koudougou,Centre-Ouest,+226 73 88 62 51 30,,2025-05-10,Argent,Comptant,1500000
224,Menage 00224,Particulier,Koudougou,Centre-Ouest,+226 73 53 67 13 32,,2018-03-13,Argent,Comptant,0
225,SARL o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 72 50 47 22 45,contact225@yahoo.fr,2023-02-06,Standard,Comptant,250000
226,Menage 00226,Particulier,Ouagadougou,Centre,+226 77 65 60 83 23,,2020-07-15,Argent,Comptant,1500000
227,Menage 00227,Particulier,Ouagadougou,Centre,+226 74 55 33 17 79,,2018-02-05,Standard,60 j,0
228,Chantiers r,Entreprise,Kaya,Centre-Nord,+226 71 10 45 88 99,,2020-01-21,Argent,Comptant,250000
229,Menage 00229,Particulier,Ouagadougou,Centre,+226 71 49 81 61 33,,2023-08-22,Standard,Comptant,0
230,Ets t,Entreprise,Koudougou,Centre-Ouest,+226 76 90 84 77 67,,2016-07-22,Standard,Comptant,250000
231,Menage 00231,Particulier,Kaya,Centre-Nord,+226 70 71 26 90 28,,2019-09-04,Standard,60 j,0
232,Menage 00232,Particulier,Ouagadougou,Centre,+226 70 27 25 47 53,,2024-03-14,Argent,30 j,1500000
233,Menage 00233,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 11 52 44 38,,2024-08-26,Standard,Comptant,0
234,Ets o,Professionnel,Ouagadougou,Centre,+226 77 98 10 13 84,contact234@outlook.fr,2023-01-07,Argent,60 j,1500000
235,Menage 00235,Particulier,Ouagadougou,Centre,+226 71 95 14 78 62,,2017-06-16,Standard,Comptant,1500000
236,Ets o,Professionnel,,Centre,+226 76 40 95 93 24,contact236@gmail.com,2024-11-09,Standard,Comptant,500000
237,Menage 00237,Particulier,Ouagadougou,Centre,+226 79 47 89 49 50,,2024-02-23,Standard,Comptant,250000
238,Menage 00238,Particulier,Ouagadougou,Centre,+226 70 38 10 57 23,,2023-05-20,Standard,60 j,0
239,Societe r,Entreprise,Ouagadougou,Centre,+226 75 30 61 12 15,contact239@gmail.com,2020-11-08,Standard,60 j,1500000
240,Menage 00240,Particulier,,Centre,+226 77 30 23 98 87,,2016-04-05,Argent,Comptant,500000
241,Menage 00241,Particulier,,Centre,+226 72 79 70 86 64,,2023-08-27,Argent,60 j,500000
242,Menage 00242,Particulier,Ouagadougou,Centre,+226 73 38 35 90 60,,2016-06-30,Standard,Comptant,250000
243,Societe r,Professionnel,Ouagadougou,Centre,+226 79 93 21 83 76,contact243@yahoo.fr,2016-11-04,Standard,Comptant,0
244,SARL r,Professionnel,Ouagadougou,Centre,+226 76 26 52 34 14,contact244@entreprise.bf,2023-07-04,Standard,60 j,1500000
245,Menage 00245,Particulier,Koudougou,Centre-Ouest,+226 73 21 79 13 20,,2022-01-15,Standard,Comptant,0
246,Ets o,Professionnel,Ouagadougou,Centre,+226 79 44 35 43 60,contact246@gmail.com,2016-10-16,Standard,Comptant,250000
247,Societe B,Professionnel,Kaya,Centre-Nord,+226 71 76 22 80 58,contact247@yahoo.fr,2022-08-27,Standard,Comptant,1500000
248,Menage 00248,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 92 34 24 36,,2021-04-15,Or,Comptant,1500000
249,Menage 00249,Particulier,Ouagadougou,Centre,+226 71 32 45 15 79,,2016-09-09,Standard,Comptant,500000
250,Menage 00250,Particulier,Koudougou,Centre-Ouest,+226 70 51 16 33 27,,2017-04-27,Standard,30 j,250000
251,Societe m,Professionnel,Kaya,Centre-Nord,+226 78 33 69 81 83,contact251@outlook.fr,2021-12-27,Standard,30 j,0
252,Menage 00252,Particulier,Koudougou,Centre-Ouest,+226 70 15 74 67 64,,2016-01-26,Standard,Comptant,1500000
253,Menage 00253,Particulier,Ouagadougou,Centre,+226 74 25 15 99 55,,2021-02-07,Argent,Comptant,0
254,Menage 00254,Particulier,Kaya,Centre-Nord,+226 70 88 51 95 90,,2026-03-04,Standard,60 j,500000
255,Menage 00255,Particulier,,Centre,+226 76 66 73 50 68,,2025-12-24,Standard,60 j,500000
256,Societe b,Administration,Ouagadougou,Centre,+226 78 29 24 21 19,contact256@yahoo.fr,2022-02-03,Or,Comptant,0
257,Menage 00257,Particulier,Ziniaré,Plateau-Central,+226 79 11 13 34 76,,2016-12-09,Standard,30 j,500000
258,SARL u,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 75 31 96 44 86,,2016-12-04,Argent,30 j,0
259,Societe p,Administration,Ziniaré,Plateau-Central,+226 71 93 43 90 28,contact259@yahoo.fr,2016-08-19,Standard,Comptant,0
260,Societe S,Administration,Ouagadougou,Centre,+226 78 26 40 39 34,,2019-02-26,Argent,60 j,500000
261,Chantiers o,Professionnel,Ziniaré,Plateau-Central,+226 71 11 37 22 57,contact261@gmail.com,2024-01-24,Standard,Comptant,0
262,Chantiers o,Professionnel,Ouagadougou,Centre,+226 74 48 16 65 74,contact262@gmail.com,2018-10-27,Standard,30 j,0
263,Menage 00263,Particulier,Ouagadougou,Centre,+226 77 94 58 22 66,,2019-12-22,Standard,Comptant,5000000
264,SARL o,Entreprise,Ouagadougou,Centre,+226 74 18 89 39 90,,2025-04-04,Argent,Comptant,0
265,Ets o,Professionnel,Ouagadougou,Centre,+226 71 50 76 76 19,,2019-02-27,Standard,30 j,0
266,Chantiers S,Professionnel,Koudougou,Centre-Ouest,+226 77 32 80 96 91,contact266@gmail.com,2023-04-18,Standard,Comptant,0
267,Menage 00267,Particulier,Ziniaré,Plateau-Central,+226 76 48 48 69 47,,2024-04-26,Or,30 j,0
268,Menage 00268,Particulier,Koudougou,Centre-Ouest,+226 73 41 86 55 39,,2016-05-12,Standard,Comptant,0
269,Menage 00269,Particulier,Ouagadougou,Centre,+226 72 97 85 96 46,,2020-06-02,Argent,Comptant,250000
270,SARL a,Entreprise,Ouagadougou,Centre,+226 74 25 67 58 20,contact270@outlook.fr,2021-06-07,Or,30 j,5000000
271,SARL é,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 77 74 61 94 91,,2019-05-29,Standard,Comptant,500000
272,Chantiers o,Professionnel,Ziniaré,Plateau-Central,+226 74 60 87 64 80,contact272@yahoo.fr,2019-10-19,Argent,30 j,0
273,Menage 00273,Particulier,Kaya,Centre-Nord,+226 77 92 85 21 42,,2017-10-28,Argent,30 j,0
274,Ets b,Professionnel,Ziniaré,Plateau-Central,+226 70 47 53 79 58,contact274@outlook.fr,2026-02-24,Standard,60 j,500000
275,Menage 00275,Particulier,Ouagadougou,Centre,+226 78 21 22 33 74,,2019-02-16,Standard,Comptant,500000
276,Menage 00276,Particulier,Ouagadougou,Centre,+226 76 41 64 94 60,,2025-03-01,Argent,30 j,0
277,SARL s,Administration,Bobo-Dioulasso,Hauts-Bassins,+226 78 36 20 32 66,,2020-10-14,Standard,30 j,0
278,Menage 00278,Particulier,Ziniaré,Plateau-Central,+226 79 24 23 77 59,,2017-10-11,Standard,60 j,0
279,Menage 00279,Particulier,Ouagadougou,Centre,+226 75 31 79 69 12,,2023-08-21,Argent,Comptant,0
280,Societe t,Entreprise,Koudougou,Centre-Ouest,+226 73 85 92 91 97,,2018-10-19,Argent,Comptant,1500000
281,Menage 00281,Particulier,Koudougou,Centre-Ouest,+226 76 14 28 90 45,,2023-11-04,Standard,Comptant,500000
282,Ets b,Entreprise,Ouagadougou,Centre,+226 70 46 89 59 13,contact282@yahoo.fr,2022-02-10,Standard,30 j,500000
283,Societe b,Professionnel,Ouagadougou,Centre,+226 72 73 80 72 84,contact283@yahoo.fr,2023-09-17,Standard,Comptant,500000
284,Menage 00284,Particulier,Ouagadougou,Centre,+226 75 51 33 42 87,,2022-03-19,Standard,60 j,0
285,Menage 00285,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 39 26 21 16,,2019-07-17,Argent,30 j,0
286,Menage 00286,Particulier,Koudougou,Centre-Ouest,+226 74 47 24 91 22,,2017-05-02,Standard,60 j,500000
287,Ets a,Administration,Ouagadougou,Centre,+226 72 98 56 76 76,contact287@outlook.fr,2018-08-12,Standard,Comptant,0
288,Menage 00288,Particulier,,Hauts-Bassins,+226 79 68 83 93 30,,2016-05-31,Standard,60 j,1500000
289,Chantiers a,Entreprise,Ziniaré,Plateau-Central,+226 76 97 16 70 98,contact289@entreprise.bf,2016-02-20,Standard,Comptant,250000
290,Ets n,Professionnel,Ziniaré,Plateau-Central,+226 72 14 15 48 26,contact290@entreprise.bf,2025-03-31,Standard,Comptant,250000
291,Menage 00291,Particulier,Ouagadougou,Centre,+226 78 90 91 61 14,,2026-02-05,Standard,30 j,500000
292,Menage 00292,Particulier,Ouagadougou,Centre,+226 73 39 32 33 46,,2016-06-30,Standard,Comptant,250000
293,SARL o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 75 82 94 85 53,contact293@outlook.fr,2020-11-15,Standard,Comptant,250000
294,Menage 00294,Particulier,Ouagadougou,Centre,+226 73 77 50 25 61,,2024-07-27,Standard,Comptant,0
295,Menage 00295,Particulier,Ziniaré,Plateau-Central,+226 76 57 84 11 97,,2026-04-09,Or,Comptant,0
296,Menage 00296,Particulier,Koudougou,Centre-Ouest,+226 72 40 59 70 99,,2021-01-27,Standard,Comptant,500000
297,Societe Z,Professionnel,Ouagadougou,Centre,+226 74 87 39 19 68,contact297@gmail.com,2019-08-19,Standard,30 j,0
298,Ets a,Professionnel,Ouagadougou,Centre,+226 71 60 95 84 45,contact298@yahoo.fr,2019-10-01,Argent,Comptant,0
299,Menage 00299,Particulier,Ouagadougou,Centre,+226 76 58 46 31 95,,2017-08-09,Argent,Comptant,1500000
300,Chantiers i,Professionnel,Ouagadougou,Centre,+226 76 28 36 96 78,contact300@gmail.com,2023-11-09,Argent,60 j,250000
301,SARL S,Professionnel,,Centre,+226 76 52 94 94 36,,2024-06-08,Standard,30 j,0
302,Menage 00302,Particulier,,Centre,+226 73 62 43 46 30,,2022-10-27,Standard,Comptant,500000
303,Menage 00303,Particulier,Ouagadougou,Centre,+226 76 79 62 15 33,,2020-06-11,Standard,Comptant,0
304,Menage 00304,Particulier,Ouagadougou,Centre,+226 78 69 85 33 15,,2025-08-21,Or,60 j,500000
305,Menage 00305,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 76 83 61 11 19,,2019-01-29,Standard,Comptant,0
306,Menage 00306,Particulier,Ouagadougou,Centre,+226 76 28 91 36 48,,2018-05-11,Standard,30 j,0
307,SARL o,Entreprise,Kaya,Centre-Nord,+226 72 68 71 10 66,,2022-02-12,Argent,Comptant,0
308,Menage 00308,Particulier,Kaya,Centre-Nord,+226 75 77 59 97 93,,2021-07-17,Or,Comptant,500000
309,Societe a,Entreprise,Ouagadougou,Centre,+226 79 56 24 18 13,,2024-12-26,Standard,30 j,500000
310,Chantiers a,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 73 97 46 66 86,,2017-02-27,Standard,Comptant,500000
311,Menage 00311,Particulier,Ouagadougou,Centre,+226 74 15 26 23 67,,2024-07-30,Argent,Comptant,250000
312,SARL r,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 71 54 38 22 84,contact312@outlook.fr,2021-05-19,Argent,Comptant,0
313,Menage 00313,Particulier,Koudougou,Centre-Ouest,+226 75 81 16 70 22,,2022-07-14,Standard,Comptant,0
314,Chantiers é,Professionnel,Ziniaré,Plateau-Central,+226 72 98 28 48 56,,2025-12-20,Standard,30 j,0
315,Menage 00315,Particulier,Ouagadougou,Centre,+226 78 63 29 79 19,,2025-04-14,Standard,Comptant,500000
316,Menage 00316,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 77 73 75 77,,2017-09-04,Standard,60 j,250000
317,Chantiers o,Professionnel,Koudougou,Centre-Ouest,+226 79 50 63 64 83,contact317@entreprise.bf,2022-07-05,Argent,60 j,0
318,Menage 00318,Particulier,Ouagadougou,Centre,+226 77 46 59 52 40,,2022-09-27,Argent,Comptant,1500000
319,Chantiers p,Professionnel,,Centre-Nord,+226 74 94 98 85 41,,2020-09-24,Standard,30 j,500000
320,Societe a,Professionnel,Ouagadougou,Centre,+226 74 97 25 47 80,contact320@entreprise.bf,2017-09-16,Standard,Comptant,1500000
321,Menage 00321,Particulier,Kaya,Centre-Nord,+226 75 44 52 90 14,,2023-11-02,Standard,Comptant,1500000
322,Societe n,Professionnel,Ouagadougou,Centre,+226 78 27 13 27 95,contact322@gmail.com,2016-08-25,Standard,Comptant,250000
323,Menage 00323,Particulier,Ziniaré,Plateau-Central,+226 76 64 33 83 19,,2020-01-17,Argent,Comptant,0
324,Menage 00324,Particulier,Ziniaré,Plateau-Central,+226 78 31 82 13 63,,2017-12-27,Standard,Comptant,500000
325,Chantiers o,Professionnel,Ouagadougou,Centre,+226 71 72 97 26 73,contact325@gmail.com,2017-06-11,Standard,30 j,500000
326,Ets é,Professionnel,Ouagadougou,Centre,+226 74 30 23 78 77,contact326@yahoo.fr,2022-07-17,Standard,Comptant,500000
327,Societe a,Professionnel,Ouagadougou,Centre,+226 76 19 89 84 57,,2025-08-13,Argent,Comptant,0
328,SARL a,Professionnel,Ouagadougou,Centre,+226 74 34 24 37 32,,2021-03-25,Argent,Comptant,0
329,Menage 00329,Particulier,Ouagadougou,Centre,+226 74 74 45 48 70,,2021-06-18,Standard,Comptant,250000
330,SARL g,Professionnel,Ziniaré,Plateau-Central,+226 73 54 10 12 16,contact330@outlook.fr,2025-10-17,Argent,Comptant,0
331,Chantiers Y,Professionnel,Ouagadougou,Centre,+226 78 75 13 91 68,,2021-11-12,Standard,Comptant,0
332,Menage 00332,Particulier,Kaya,Centre-Nord,+226 79 98 96 34 19,,2019-10-04,Standard,30 j,0
333,SARL o,Professionnel,Ouagadougou,Centre,+226 75 72 56 45 35,,2018-01-11,Argent,30 j,5000000
334,Societe r,Professionnel,Ouagadougou,Centre,+226 72 76 61 33 42,contact334@gmail.com,2023-07-24,Standard,30 j,0
335,Menage 00335,Particulier,Ouagadougou,Centre,+226 79 47 72 76 27,,2026-04-05,Standard,30 j,250000
336,Menage 00336,Particulier,Kaya,Centre-Nord,+226 73 23 17 43 51,,2026-05-20,Argent,Comptant,250000
337,Menage 00337,Particulier,Kaya,Centre-Nord,+226 70 47 98 32 30,,2026-05-20,Or,Comptant,250000
338,Menage 00338,Particulier,Ouagadougou,Centre,+226 73 54 30 69 69,,2025-07-15,Argent,Comptant,0
339,Menage 00339,Particulier,Ziniaré,Plateau-Central,+226 78 96 14 58 39,,2022-03-25,Standard,Comptant,0
340,Chantiers o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 78 30 88 62 17,contact340@entreprise.bf,2021-06-25,Standard,Comptant,250000
341,Societe u,Professionnel,Kaya,Centre-Nord,+226 77 51 35 92 60,contact341@entreprise.bf,2020-01-09,Standard,Comptant,250000
342,Societe r,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 78 69 74 46 47,contact342@entreprise.bf,2016-08-29,Standard,30 j,0
343,Societe T,Entreprise,Ouagadougou,Centre,+226 71 33 19 25 36,contact343@entreprise.bf,2024-09-25,Standard,Comptant,5000000
344,Chantiers é,Professionnel,Ouagadougou,Centre,+226 70 24 72 37 24,contact344@gmail.com,2023-05-08,Standard,Comptant,0
345,Menage 00345,Particulier,Ouagadougou,Centre,+226 74 20 14 25 73,,2021-01-15,Or,60 j,0
346,Menage 00346,Particulier,Ouagadougou,Centre,+226 70 13 35 91 18,,2023-04-06,Standard,30 j,0
347,Menage 00347,Particulier,Kaya,Centre-Nord,+226 74 33 70 15 83,,2016-01-09,Standard,Comptant,5000000
348,Societe k,Professionnel,Ouagadougou,Centre,+226 77 75 23 46 37,,2022-11-17,Or,30 j,0
349,Menage 00349,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 34 29 84 52,,2021-03-31,Or,Comptant,0
350,Menage 00350,Particulier,Ouagadougou,Centre,+226 73 66 52 35 98,,2020-07-28,Standard,Comptant,0
351,Menage 00351,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 79 42 35 30,,2025-02-16,Or,30 j,0
352,Menage 00352,Particulier,Ouagadougou,Centre,+226 79 69 90 16 43,,2016-10-26,Argent,Comptant,0
353,Menage 00353,Particulier,Ouagadougou,Centre,+226 74 52 20 61 48,,2020-09-14,Standard,Comptant,1500000
354,Ets o,Professionnel,,Centre,+226 75 75 53 75 71,,2022-02-13,Argent,Comptant,500000
355,Chantiers O,Professionnel,Ouagadougou,Centre,+226 76 39 73 23 10,contact355@yahoo.fr,2023-11-28,Standard,60 j,500000
356,Societe g,Professionnel,Ouagadougou,Centre,+226 76 39 20 37 90,contact356@entreprise.bf,2019-11-17,Standard,30 j,500000
357,Chantiers Z,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 70 58 25 94 49,contact357@gmail.com,2016-09-08,Standard,Comptant,0
358,Menage 00358,Particulier,Kaya,Centre-Nord,+226 71 63 10 46 24,,2025-10-06,Argent,30 j,0
359,Chantiers o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 72 13 81 59 57,contact359@gmail.com,2021-05-23,Standard,Comptant,250000
360,Ets r,Professionnel,Ziniaré,Plateau-Central,+226 70 20 54 60 81,,2018-09-25,Standard,Comptant,250000
361,Societe o,Entreprise,,Centre-Ouest,+226 77 26 90 30 93,,2025-02-22,Standard,Comptant,0
362,Menage 00362,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 83 31 31 63,,2024-08-21,Argent,Comptant,0
363,SARL a,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 77 96 72 69 61,,2023-11-11,Or,Comptant,0
364,Societe r,Professionnel,Koudougou,Centre-Ouest,+226 72 52 93 62 87,,2017-10-12,Standard,30 j,250000
365,Societe Y,Entreprise,Koudougou,Centre-Ouest,+226 74 57 36 46 99,contact365@outlook.fr,2023-09-12,Standard,Comptant,0
366,Societe o,Entreprise,Kaya,Centre-Nord,+226 73 35 87 66 58,contact366@gmail.com,2022-06-17,Standard,Comptant,0
367,Chantiers o,Entreprise,Ouagadougou,Centre,+226 78 69 90 11 87,contact367@gmail.com,2020-05-04,Argent,Comptant,0
368,SARL o,Professionnel,Ouagadougou,Centre,+226 79 85 29 29 49,contact368@outlook.fr,2017-07-13,Standard,Comptant,0
369,Menage 00369,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 80 63 99 77,,2025-06-09,Argent,30 j,0
370,Ets a,Professionnel,Ouagadougou,Centre,+226 71 13 97 83 98,,2019-10-08,Standard,Comptant,500000
371,Menage 00371,Particulier,Ziniaré,Plateau-Central,+226 78 22 82 84 14,,2022-12-23,Argent,Comptant,250000
372,Menage 00372,Particulier,,Plateau-Central,+226 70 69 53 25 27,,2022-07-18,Standard,60 j,0
373,Menage 00373,Particulier,Koudougou,Centre-Ouest,+226 75 87 80 95 81,,2018-11-01,Argent,Comptant,0
374,Menage 00374,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 91 35 45 56,,2021-08-20,Standard,Comptant,500000
375,Menage 00375,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 78 21 38 66 47,,2024-10-11,Standard,60 j,0
376,Menage 00376,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 74 29 67 60 17,,2023-01-14,Standard,30 j,0
377,Menage 00377,Particulier,Ziniaré,Plateau-Central,+226 79 63 11 56 97,,2017-09-03,Argent,Comptant,500000
378,Ets o,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 71 23 18 80 54,contact378@outlook.fr,2024-09-04,Standard,30 j,500000
379,Societe o,Professionnel,Ouagadougou,Centre,+226 72 53 62 65 96,contact379@yahoo.fr,2019-03-04,Argent,Comptant,500000
380,Menage 00380,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 25 92 49 94,,2019-08-09,Argent,Comptant,0
381,Ets é,Administration,Ziniaré,Plateau-Central,+226 78 57 96 11 82,,2019-05-27,Argent,60 j,5000000
382,Ets r,Professionnel,Ouagadougou,Centre,+226 74 36 31 53 73,,2017-11-08,Argent,Comptant,0
383,Menage 00383,Particulier,Koudougou,Centre-Ouest,+226 76 10 12 48 88,,2022-03-04,Standard,30 j,1500000
384,SARL é,Entreprise,Ziniaré,Plateau-Central,+226 73 70 70 81 85,contact384@entreprise.bf,2022-10-27,Standard,30 j,5000000
385,Menage 00385,Particulier,Ouagadougou,Centre,+226 77 91 26 80 18,,2022-05-23,Standard,60 j,250000
386,Menage 00386,Particulier,Koudougou,Centre-Ouest,+226 72 74 95 71 93,,2025-07-31,Standard,Comptant,250000
387,Menage 00387,Particulier,Ziniaré,Plateau-Central,+226 71 60 23 93 46,,2023-12-27,Argent,60 j,250000
388,SARL t,Professionnel,Kaya,Centre-Nord,+226 70 54 93 37 25,,2022-07-22,Standard,Comptant,250000
389,SARL b,Professionnel,Ouagadougou,Centre,+226 72 22 79 50 77,,2022-04-18,Standard,Comptant,250000
390,Ets a,Entreprise,,Centre,+226 71 91 78 79 42,,2023-09-07,Argent,Comptant,0
391,Chantiers b,Professionnel,Kaya,Centre-Nord,+226 72 35 10 19 44,contact391@outlook.fr,2016-04-13,Argent,Comptant,0
392,Menage 00392,Particulier,Ziniaré,Plateau-Central,+226 77 57 45 89 24,,2024-12-26,Standard,30 j,500000
393,Menage 00393,Particulier,Kaya,Centre-Nord,+226 71 42 56 60 62,,2023-09-15,Argent,Comptant,0
394,Societe o,Administration,Ziniaré,Plateau-Central,+226 79 30 52 61 95,contact394@gmail.com,2018-11-03,Argent,Comptant,250000
395,Menage 00395,Particulier,Ouagadougou,Centre,+226 79 21 62 42 79,,2018-12-15,Standard,Comptant,250000
396,Chantiers u,Entreprise,Ouagadougou,Centre,+226 78 20 30 87 62,contact396@yahoo.fr,2022-10-18,Standard,30 j,0
397,Ets o,Professionnel,Ouagadougou,Centre,+226 71 37 16 54 65,,2023-08-29,Standard,30 j,500000
398,Menage 00398,Particulier,Kaya,Centre-Nord,+226 71 59 52 94 25,,2022-08-15,Standard,Comptant,5000000
399,Chantiers k,Professionnel,Ouagadougou,Centre,+226 70 96 72 19 87,contact399@yahoo.fr,2026-03-08,Standard,30 j,500000
400,Menage 00400,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 74 38 98 21 53,,2022-02-18,Or,Comptant,0
401,Societe é,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 71 78 51 81 87,contact401@outlook.fr,2017-09-19,Standard,30 j,250000
402,Ets a,Professionnel,Ouagadougou,Centre,+226 77 93 84 44 21,contact402@yahoo.fr,2019-05-28,Argent,Comptant,500000
403,Menage 00403,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 37 39 43 85,,2021-04-06,Or,30 j,0
404,Societe T,Professionnel,Kaya,Centre-Nord,+226 77 62 37 76 12,contact404@entreprise.bf,2020-02-13,Standard,Comptant,500000
405,Menage 00405,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 68 91 34 32,,2016-04-11,Standard,Comptant,0
406,Menage 00406,Particulier,Ouagadougou,Centre,+226 70 39 31 78 10,,2026-02-07,Standard,30 j,1500000
407,Societe O,Professionnel,Ziniaré,Plateau-Central,+226 75 46 48 15 41,contact407@entreprise.bf,2021-10-07,Standard,Comptant,500000
408,Chantiers Y,Professionnel,Ouagadougou,Centre,+226 70 15 76 35 48,contact408@yahoo.fr,2024-05-04,Standard,Comptant,0
409,Menage 00409,Particulier,Kaya,Centre-Nord,+226 75 29 79 77 45,,2025-04-21,Standard,30 j,0
410,Menage 00410,Particulier,Kaya,Centre-Nord,+226 79 53 68 41 75,,2019-06-14,Standard,Comptant,500000
411,Menage 00411,Particulier,Ouagadougou,Centre,+226 71 30 25 43 72,,2018-03-31,Standard,30 j,1500000
412,Chantiers a,Professionnel,Ouagadougou,Centre,+226 75 34 91 62 39,,2020-04-01,Argent,60 j,250000
413,Menage 00413,Particulier,Ouagadougou,Centre,+226 79 87 38 99 73,,2016-04-21,Or,Comptant,500000
414,Menage 00414,Particulier,Koudougou,Centre-Ouest,+226 78 76 67 89 86,,2017-03-13,Standard,Comptant,1500000
415,Societe r,Professionnel,Ouagadougou,Centre,+226 77 14 32 83 31,,2016-11-16,Standard,Comptant,0
416,Chantiers o,Professionnel,Kaya,Centre-Nord,+226 76 60 32 36 12,,2019-05-25,Or,Comptant,0
417,Chantiers n,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 78 56 44 42 75,contact417@outlook.fr,2025-12-18,Standard,Comptant,5000000
418,Societe B,Professionnel,Kaya,Centre-Nord,+226 73 80 12 30 53,,2017-10-15,Argent,Comptant,0
419,Menage 00419,Particulier,Kaya,Centre-Nord,+226 79 80 46 71 77,,2017-04-10,Standard,30 j,0
420,Menage 00420,Particulier,Ouagadougou,Centre,+226 73 31 63 29 27,,2022-03-31,Or,30 j,0
